frame_left,frame_right,frame_top,frame_bottom,xL,yL,xR,yR,xT,yT,xB,yB,id,confidence
4,4,4,4,410.000,166.000,431.000,189.000,410.000,166.000,431.000,189.000,4047,0.805958
4,4,4,4,15.000,129.000,25.000,103.000,15.000,129.000,25.000,103.000,4048,0.802417
4,4,4,4,280.000,131.000,290.000,130.000,280.000,131.000,290.000,130.000,4049,0.802220
4,4,4,4,328.000,197.000,340.000,208.000,328.000,197.000,340.000,208.000,4050,0.798097
4,4,4,4,339.000,130.000,351.000,135.000,339.000,130.000,351.000,135.000,4051,0.796065
4,4,4,4,300.000,78.000,312.000,78.000,300.000,78.000,312.000,78.000,4052,0.796042
4,4,4,4,191.000,325.000,197.000,335.000,191.000,325.000,197.000,335.000,4053,0.795607
4,4,4,4,398.000,29.000,420.000,26.000,398.000,29.000,420.000,26.000,4054,0.795507
4,4,4,4,296.000,69.000,303.000,66.000,296.000,69.000,303.000,66.000,4055,0.792711
4,4,4,4,391.000,25.000,413.000,24.000,391.000,25.000,413.000,24.000,4056,0.792055
4,4,4,4,292.000,80.000,302.000,80.000,292.000,80.000,302.000,80.000,4057,0.791858
4,4,4,4,175.000,121.000,183.000,110.000,175.000,121.000,183.000,110.000,4058,0.791576
4,4,4,4,271.000,131.000,279.000,131.000,271.000,131.000,279.000,131.000,4059,0.788653
5,5,5,5,352.000,182.000,367.000,199.000,352.000,182.000,367.000,199.000,5000,0.902480
5,5,5,5,370.000,84.000,388.000,87.000,370.000,84.000,388.000,87.000,5001,0.892929
5,5,5,5,340.000,181.000,355.000,199.000,340.000,181.000,355.000,199.000,5002,0.892069
5,5,5,5,359.000,141.000,375.000,150.000,359.000,141.000,375.000,150.000,5003,0.892067
5,5,5,5,325.000,134.000,339.000,137.000,325.000,134.000,339.000,137.000,5004,0.892006
5,5,5,5,376.000,68.000,396.000,69.000,376.000,68.000,396.000,69.000,5005,0.888968
5,5,5,5,369.000,66.000,387.000,67.000,369.000,66.000,387.000,67.000,5006,0.888740
5,5,5,5,332.000,142.000,347.000,150.000,332.000,142.000,347.000,150.000,5007,0.885235
5,5,5,5,331.000,146.000,345.000,156.000,331.000,146.000,345.000,156.000,5008,0.881633
5,5,5,5,344.000,186.000,357.000,206.000,344.000,186.000,357.000,206.000,5009,0.877449
5,5,5,5,342.000,192.000,354.000,211.000,342.000,192.000,354.000,211.000,5010,0.877061
5,5,5,5,330.000,156.000,345.000,165.000,330.000,156.000,345.000,165.000,5011,0.875923
5,5,5,5,383.000,69.000,403.000,70.000,383.000,69.000,403.000,70.000,5012,0.874090
5,5,5,5,373.000,80.000,392.000,83.000,373.000,80.000,392.000,83.000,5013,0.873845
5,5,5,5,319.000,139.000,334.000,147.000,319.000,139.000,334.000,147.000,5014,0.873146
5,5,5,5,379.000,136.000,399.000,147.000,379.000,136.000,399.000,147.000,5015,0.872889
5,5,5,5,339.000,190.000,351.000,209.000,339.000,190.000,351.000,209.000,5016,0.871746
5,5,5,5,363.000,14.000,382.000,11.000,363.000,14.000,382.000,11.000,5017,0.871596
5,5,5,5,319.000,145.000,334.000,154.000,319.000,145.000,334.000,154.000,5018,0.870855
5,5,5,5,324.000,155.000,335.000,165.000,324.000,155.000,335.000,165.000,5019,0.868439
5,5,5,5,363.000,160.000,383.000,173.000,363.000,160.000,383.000,173.000,5020,0.859316
5,5,5,5,351.000,142.000,367.000,155.000,351.000,142.000,367.000,155.000,5021,0.859274
5,5,5,5,330.000,20.000,343.000,16.000,330.000,20.000,343.000,16.000,5022,0.850033
5,5,5,5,392.000,140.000,413.000,153.000,392.000,140.000,413.000,153.000,5023,0.849746
5,5,5,5,370.000,92.000,388.000,97.000,370.000,92.000,388.000,97.000,5024,0.848267
5,5,5,5,410.000,55.000,432.000,58.000,410.000,55.000,432.000,58.000,5025,0.847878
5,5,5,5,328.000,160.000,344.000,168.000,328.000,160.000,344.000,168.000,5026,0.847214
5,5,5,5,371.000,106.000,389.000,115.000,371.000,106.000,389.000,115.000,5027,0.844560
5,5,5,5,410.000,45.000,430.000,51.000,410.000,45.000,430.000,51.000,5028,0.842810
5,5,5,5,400.000,132.000,420.000,141.000,400.000,132.000,420.000,141.000,5029,0.839982
5,5,5,5,371.000,17.000,388.000,20.000,371.000,17.000,388.000,20.000,5030,0.838483
5,5,5,5,423.000,48.000,444.000,52.000,423.000,48.000,444.000,52.000,5031,0.837986
5,5,5,5,406.000,59.000,424.000,61.000,406.000,59.000,424.000,61.000,5032,0.836370
5,5,5,5,376.000,106.000,393.000,114.000,376.000,106.000,393.000,114.000,5033,0.834997
5,5,5,5,335.000,50.000,351.000,46.000,335.000,50.000,351.000,46.000,5034,0.834407
5,5,5,5,164.000,122.000,170.000,116.000,164.000,122.000,170.000,116.000,5035,0.832961
5,5,5,5,417.000,44.000,438.000,46.000,417.000,44.000,438.000,46.000,5036,0.828859
5,5,5,5,519.000,32.000,543.000,43.000,519.000,32.000,543.000,43.000,5037,0.828818
5,5,5,5,392.000,236.000,417.000,272.000,392.000,236.000,417.000,272.000,5038,0.825234
5,5,5,5,371.000,115.000,390.000,120.000,371.000,115.000,390.000,120.000,5039,0.819815
5,5,5,5,416.000,59.000,434.000,64.000,416.000,59.000,434.000,64.000,5040,0.818512
5,5,5,5,169.000,120.000,175.000,113.000,169.000,120.000,175.000,113.000,5041,0.817820
5,5,5,5,401.000,54.000,423.000,57.000,401.000,54.000,423.000,57.000,5042,0.815783
5,5,5,5,274.000,16.000,288.000,12.000,274.000,16.000,288.000,12.000,5043,0.814797
5,5,5,5,175.000,122.000,183.000,113.000,175.000,122.000,183.000,113.000,5044,0.807543
5,5,5,5,423.000,28.000,443.000,33.000,423.000,28.000,443.000,33.000,5045,0.805801
5,5,5,5,433.000,22.000,456.000,25.000,433.000,22.000,456.000,25.000,5046,0.805500
5,5,5,5,46.000,48.000,63.000,30.000,46.000,48.000,63.000,30.000,5047,0.805177
5,5,5,5,313.000,198.000,327.000,213.000,313.000,198.000,327.000,213.000,5048,0.805054
5,5,5,5,392.000,52.000,408.000,56.000,392.000,52.000,408.000,56.000,5049,0.801098
5,5,5,5,444.000,16.000,462.000,22.000,444.000,16.000,462.000,22.000,5050,0.794748
5,5,5,5,216.000,196.000,216.000,205.000,216.000,196.000,216.000,205.000,5051,0.793112
5,5,5,5,536.000,54.000,566.000,67.000,536.000,54.000,566.000,67.000,5052,0.791842
5,5,5,5,384.000,114.000,404.000,125.000,384.000,114.000,404.000,125.000,5053,0.791452
5,5,5,5,226.000,166.000,233.000,171.000,226.000,166.000,233.000,171.000,5054,0.790041
5,5,5,5,302.000,32.000,318.000,29.000,302.000,32.000,318.000,29.000,5055,0.787313
5,5,5,5,387.000,13.000,408.000,13.000,387.000,13.000,408.000,13.000,5056,0.786145
5,5,5,5,174.000,76.000,189.000,63.000,174.000,76.000,189.000,63.000,5057,0.785731
5,5,5,5,294.000,43.000,307.000,39.000,294.000,43.000,307.000,39.000,5058,0.783979
5,5,5,5,296.000,69.000,308.000,66.000,296.000,69.000,308.000,66.000,5059,0.777579
6,6,6,6,370.000,84.000,388.000,87.000,370.000,84.000,388.000,87.000,6000,0.894015
6,6,6,6,369.000,66.000,387.000,67.000,369.000,66.000,387.000,67.000,6001,0.890327
6,6,6,6,376.000,68.000,396.000,69.000,376.000,68.000,396.000,69.000,6002,0.889985
6,6,6,6,362.000,187.000,379.000,196.000,362.000,187.000,379.000,196.000,6003,0.886750
6,6,6,6,357.000,202.000,376.000,210.000,357.000,202.000,376.000,210.000,6004,0.884578
6,6,6,6,332.000,142.000,347.000,150.000,332.000,142.000,347.000,150.000,6005,0.880567
6,6,6,6,468.000,236.000,485.000,237.000,468.000,236.000,485.000,237.000,6006,0.880516
6,6,6,6,488.000,282.000,504.000,283.000,488.000,282.000,504.000,283.000,6007,0.878573
6,6,6,6,319.000,139.000,334.000,147.000,319.000,139.000,334.000,147.000,6008,0.876673
6,6,6,6,373.000,80.000,392.000,83.000,373.000,80.000,392.000,83.000,6009,0.875978
6,6,6,6,383.000,69.000,403.000,70.000,383.000,69.000,403.000,70.000,6010,0.874931
6,6,6,6,363.000,14.000,382.000,11.000,363.000,14.000,382.000,11.000,6011,0.874241
6,6,6,6,325.000,130.000,342.000,132.000,325.000,130.000,342.000,132.000,6012,0.872725
6,6,6,6,319.000,145.000,334.000,154.000,319.000,145.000,334.000,154.000,6013,0.869308
6,6,6,6,330.000,156.000,345.000,165.000,330.000,156.000,345.000,165.000,6014,0.867376
6,6,6,6,345.000,171.000,360.000,180.000,345.000,171.000,360.000,180.000,6015,0.864195
6,6,6,6,439.000,272.000,463.000,276.000,439.000,272.000,463.000,276.000,6016,0.861843
6,6,6,6,476.000,244.000,496.000,247.000,476.000,244.000,496.000,247.000,6017,0.858779
6,6,6,6,631.000,140.000,632.000,138.000,631.000,140.000,632.000,138.000,6018,0.852418
6,6,6,6,461.000,264.000,480.000,265.000,461.000,264.000,480.000,265.000,6019,0.851365
6,6,6,6,370.000,92.000,388.000,98.000,370.000,92.000,388.000,98.000,6020,0.850882
6,6,6,6,439.000,280.000,463.000,285.000,439.000,280.000,463.000,285.000,6021,0.849897
6,6,6,6,410.000,55.000,432.000,58.000,410.000,55.000,432.000,58.000,6022,0.845126
6,6,6,6,473.000,276.000,493.000,283.000,473.000,276.000,493.000,283.000,6023,0.838802
6,6,6,6,328.000,160.000,344.000,168.000,328.000,160.000,344.000,168.000,6024,0.836976
6,6,6,6,471.000,261.000,490.000,266.000,471.000,261.000,490.000,266.000,6025,0.836826
6,6,6,6,423.000,48.000,444.000,52.000,423.000,48.000,444.000,52.000,6026,0.835936
6,6,6,6,406.000,59.000,424.000,61.000,406.000,59.000,424.000,61.000,6027,0.835248
6,6,6,6,272.000,22.000,282.000,20.000,272.000,22.000,282.000,20.000,6028,0.834425
6,6,6,6,313.000,258.000,328.000,272.000,313.000,258.000,328.000,272.000,6029,0.825996
6,6,6,6,371.000,181.000,391.000,192.000,371.000,181.000,391.000,192.000,6030,0.825760
6,6,6,6,488.000,305.000,507.000,307.000,488.000,305.000,507.000,307.000,6031,0.825608
6,6,6,6,402.000,54.000,423.000,57.000,402.000,54.000,423.000,57.000,6032,0.825112
6,6,6,6,455.000,314.000,479.000,320.000,455.000,314.000,479.000,320.000,6033,0.824562
6,6,6,6,417.000,44.000,438.000,46.000,417.000,44.000,438.000,46.000,6034,0.823279
6,6,6,6,360.000,275.000,378.000,291.000,360.000,275.000,378.000,291.000,6035,0.823190
6,6,6,6,371.000,115.000,390.000,120.000,371.000,115.000,390.000,120.000,6036,0.821281
6,6,6,6,398.000,35.000,418.000,32.000,398.000,35.000,418.000,32.000,6037,0.820341
6,6,6,6,274.000,16.000,288.000,12.000,274.000,16.000,288.000,12.000,6038,0.820330
6,6,6,6,620.000,137.000,623.000,137.000,620.000,137.000,623.000,137.000,6039,0.819315
6,6,6,6,433.000,49.000,456.000,52.000,433.000,49.000,456.000,52.000,6040,0.815094
6,6,6,6,400.000,29.000,420.000,26.000,400.000,29.000,420.000,26.000,6041,0.814014
6,6,6,6,414.000,64.000,431.000,65.000,414.000,64.000,431.000,65.000,6042,0.808857
6,6,6,6,433.000,28.000,453.000,31.000,433.000,28.000,453.000,31.000,6043,0.805378
6,6,6,6,391.000,25.000,413.000,24.000,391.000,25.000,413.000,24.000,6044,0.803646
6,6,6,6,433.000,58.000,455.000,59.000,433.000,58.000,455.000,59.000,6045,0.799053
6,6,6,6,427.000,322.000,448.000,330.000,427.000,322.000,448.000,330.000,6046,0.797456
6,6,6,6,387.000,20.000,405.000,16.000,387.000,20.000,405.000,16.000,6047,0.794705
6,6,6,6,405.000,168.000,426.000,171.000,405.000,168.000,426.000,171.000,6048,0.794074
6,6,6,6,90.000,86.000,59.000,89.000,90.000,86.000,59.000,89.000,6049,0.786155
6,6,6,6,427.000,36.000,447.000,38.000,427.000,36.000,447.000,38.000,6050,0.785756
6,6,6,6,302.000,33.000,318.000,29.000,302.000,33.000,318.000,29.000,6051,0.782356
6,6,6,6,275.000,60.000,288.000,60.000,275.000,60.000,288.000,60.000,6052,0.780605
6,6,6,6,319.000,83.000,338.000,88.000,319.000,83.000,338.000,88.000,6053,0.778809
6,6,6,6,400.000,20.000,420.000,18.000,400.000,20.000,420.000,18.000,6054,0.778735
6,6,6,6,408.000,32.000,425.000,30.000,408.000,32.000,425.000,30.000,6055,0.777909
6,6,6,6,382.000,13.000,399.000,12.000,382.000,13.000,399.000,12.000,6056,0.777610
6,6,6,6,447.000,144.000,469.000,149.000,447.000,144.000,469.000,149.000,6057,0.769758
6,6,6,6,491.000,316.000,506.000,319.000,491.000,316.000,506.000,319.000,6058,0.759801
6,6,6,6,477.000,315.000,498.000,317.000,477.000,315.000,498.000,317.000,6059,0.757768
7,7,7,7,363.000,179.000,380.000,191.000,363.000,179.000,380.000,191.000,7000,0.898198
7,7,7,7,370.000,84.000,388.000,87.000,370.000,84.000,388.000,87.000,7001,0.892782
7,7,7,7,369.000,66.000,387.000,67.000,369.000,66.000,387.000,67.000,7002,0.889045
7,7,7,7,376.000,68.000,396.000,69.000,376.000,68.000,396.000,69.000,7003,0.889040
7,7,7,7,325.000,134.000,339.000,137.000,325.000,134.000,339.000,137.000,7004,0.888290
7,7,7,7,362.000,141.000,378.000,153.000,362.000,141.000,378.000,153.000,7005,0.883818
7,7,7,7,373.000,80.000,392.000,83.000,373.000,80.000,392.000,83.000,7006,0.874461
7,7,7,7,363.000,14.000,382.000,11.000,363.000,14.000,382.000,11.000,7007,0.874283
7,7,7,7,383.000,69.000,403.000,70.000,383.000,69.000,403.000,70.000,7008,0.874212
7,7,7,7,359.000,141.000,375.000,153.000,359.000,141.000,375.000,153.000,7009,0.873771
7,7,7,7,319.000,139.000,334.000,147.000,319.000,139.000,334.000,147.000,7010,0.873314
7,7,7,7,332.000,142.000,347.000,150.000,332.000,142.000,347.000,150.000,7011,0.871083
7,7,7,7,335.000,26.000,351.000,19.000,335.000,26.000,351.000,19.000,7012,0.869549
7,7,7,7,375.000,137.000,391.000,149.000,375.000,137.000,391.000,149.000,7013,0.868153
7,7,7,7,325.000,130.000,342.000,132.000,325.000,130.000,342.000,132.000,7014,0.867349
7,7,7,7,392.000,132.000,410.000,145.000,392.000,132.000,410.000,145.000,7015,0.864940
7,7,7,7,319.000,145.000,334.000,154.000,319.000,145.000,334.000,154.000,7016,0.864726
7,7,7,7,345.000,171.000,360.000,180.000,345.000,171.000,360.000,180.000,7017,0.864409
7,7,7,7,331.000,146.000,345.000,156.000,331.000,146.000,345.000,156.000,7018,0.862375
7,7,7,7,330.000,156.000,345.000,165.000,330.000,156.000,345.000,165.000,7019,0.860958
7,7,7,7,107.000,114.000,111.000,104.000,107.000,114.000,111.000,104.000,7020,0.859038
7,7,7,7,392.000,140.000,413.000,153.000,392.000,140.000,413.000,153.000,7021,0.856030
7,7,7,7,368.000,62.000,386.000,62.000,368.000,62.000,386.000,62.000,7022,0.855978
7,7,7,7,447.000,312.000,471.000,349.000,447.000,312.000,471.000,349.000,7023,0.850897
7,7,7,7,370.000,92.000,388.000,98.000,370.000,92.000,388.000,98.000,7024,0.849046
7,7,7,7,330.000,20.000,343.000,16.000,330.000,20.000,343.000,16.000,7025,0.848036
7,7,7,7,400.000,142.000,420.000,152.000,400.000,142.000,420.000,152.000,7026,0.847129
7,7,7,7,371.000,106.000,389.000,115.000,371.000,106.000,389.000,115.000,7027,0.846159
7,7,7,7,400.000,132.000,420.000,142.000,400.000,132.000,420.000,142.000,7028,0.842557
7,7,7,7,519.000,32.000,543.000,43.000,519.000,32.000,543.000,43.000,7029,0.841659
7,7,7,7,266.000,54.000,279.000,45.000,266.000,54.000,279.000,45.000,7030,0.840510
7,7,7,7,410.000,45.000,430.000,51.000,410.000,45.000,430.000,51.000,7031,0.839411
7,7,7,7,348.000,145.000,367.000,154.000,348.000,145.000,367.000,154.000,7032,0.838789
7,7,7,7,164.000,122.000,170.000,117.000,164.000,122.000,170.000,117.000,7033,0.836376
7,7,7,7,423.000,48.000,444.000,52.000,423.000,48.000,444.000,52.000,7034,0.836078
7,7,7,7,409.000,55.000,432.000,58.000,409.000,55.000,432.000,58.000,7035,0.836066
7,7,7,7,376.000,106.000,393.000,114.000,376.000,106.000,393.000,114.000,7036,0.835207
7,7,7,7,340.000,44.000,359.000,40.000,340.000,44.000,359.000,40.000,7037,0.834213
7,7,7,7,406.000,59.000,424.000,61.000,406.000,59.000,424.000,61.000,7038,0.833205
7,7,7,7,335.000,50.000,351.000,46.000,335.000,50.000,351.000,46.000,7039,0.831960
7,7,7,7,328.000,160.000,344.000,168.000,328.000,160.000,344.000,168.000,7040,0.830575
7,7,7,7,88.000,273.000,87.000,284.000,88.000,273.000,87.000,284.000,7041,0.828566
7,7,7,7,511.000,26.000,535.000,35.000,511.000,26.000,535.000,35.000,7042,0.827656
7,7,7,7,169.000,120.000,175.000,115.000,169.000,120.000,175.000,115.000,7043,0.826202
7,7,7,7,175.000,123.000,183.000,115.000,175.000,123.000,183.000,115.000,7044,0.825057
7,7,7,7,417.000,44.000,438.000,46.000,417.000,44.000,438.000,46.000,7045,0.824891
7,7,7,7,362.000,99.000,379.000,106.000,362.000,99.000,379.000,106.000,7046,0.822935
7,7,7,7,92.000,297.000,92.000,309.000,92.000,297.000,92.000,309.000,7047,0.821911
7,7,7,7,523.000,22.000,542.000,29.000,523.000,22.000,542.000,29.000,7048,0.821875
7,7,7,7,402.000,54.000,423.000,57.000,402.000,54.000,423.000,57.000,7049,0.821491
7,7,7,7,401.000,150.000,421.000,161.000,401.000,150.000,421.000,161.000,7050,0.820800
7,7,7,7,371.000,115.000,390.000,120.000,371.000,115.000,390.000,120.000,7051,0.818409
7,7,7,7,398.000,35.000,418.000,32.000,398.000,35.000,418.000,32.000,7052,0.818288
7,7,7,7,416.000,59.000,434.000,64.000,416.000,59.000,434.000,64.000,7053,0.815082
7,7,7,7,400.000,29.000,420.000,26.000,400.000,29.000,420.000,26.000,7054,0.812747
7,7,7,7,433.000,49.000,456.000,52.000,433.000,49.000,456.000,52.000,7055,0.811312
7,7,7,7,493.000,32.000,514.000,36.000,493.000,32.000,514.000,36.000,7056,0.809595
7,7,7,7,121.000,46.000,124.000,28.000,121.000,46.000,124.000,28.000,7057,0.807921
7,7,7,7,433.000,22.000,456.000,25.000,433.000,22.000,456.000,25.000,7058,0.807008
7,7,7,7,423.000,28.000,443.000,33.000,423.000,28.000,443.000,33.000,7059,0.806335
8,8,8,8,352.000,182.000,367.000,199.000,352.000,182.000,367.000,199.000,8000,0.909545
8,8,8,8,340.000,181.000,355.000,199.000,340.000,181.000,355.000,199.000,8001,0.893259
8,8,8,8,370.000,84.000,388.000,87.000,370.000,84.000,388.000,87.000,8002,0.892201
8,8,8,8,369.000,66.000,387.000,67.000,369.000,66.000,387.000,67.000,8003,0.891843
8,8,8,8,363.000,141.000,379.000,153.000,363.000,141.000,379.000,153.000,8004,0.890389
8,8,8,8,376.000,68.000,396.000,69.000,376.000,68.000,396.000,69.000,8005,0.889146
8,8,8,8,359.000,156.000,375.000,167.000,359.000,156.000,375.000,167.000,8006,0.882155
8,8,8,8,383.000,69.000,403.000,70.000,383.000,69.000,403.000,70.000,8007,0.876321
8,8,8,8,363.000,14.000,382.000,11.000,363.000,14.000,382.000,11.000,8008,0.875789
8,8,8,8,342.000,192.000,354.000,211.000,342.000,192.000,354.000,211.000,8009,0.875374
8,8,8,8,449.000,253.000,473.000,292.000,449.000,253.000,473.000,292.000,8010,0.868553
8,8,8,8,392.000,132.000,411.000,145.000,392.000,132.000,411.000,145.000,8011,0.867677
8,8,8,8,319.000,139.000,334.000,147.000,319.000,139.000,334.000,147.000,8012,0.865531
8,8,8,8,344.000,186.000,357.000,205.000,344.000,186.000,357.000,205.000,8013,0.864926
8,8,8,8,332.000,142.000,347.000,150.000,332.000,142.000,347.000,150.000,8014,0.863580
8,8,8,8,319.000,145.000,334.000,154.000,319.000,145.000,334.000,154.000,8015,0.862691
8,8,8,8,330.000,156.000,345.000,165.000,330.000,156.000,345.000,165.000,8016,0.862555
8,8,8,8,441.000,292.000,462.000,342.000,441.000,292.000,462.000,342.000,8017,0.862316
8,8,8,8,391.000,136.000,412.000,150.000,391.000,136.000,412.000,150.000,8018,0.860515
8,8,8,8,114.000,99.000,117.000,95.000,114.000,99.000,117.000,95.000,8019,0.860163
8,8,8,8,339.000,190.000,351.000,206.000,339.000,190.000,351.000,206.000,8020,0.858894
8,8,8,8,331.000,146.000,345.000,156.000,331.000,146.000,345.000,156.000,8021,0.858147
8,8,8,8,392.000,140.000,413.000,153.000,392.000,140.000,413.000,153.000,8022,0.856422
8,8,8,8,370.000,92.000,388.000,97.000,370.000,92.000,388.000,97.000,8023,0.848336
8,8,8,8,400.000,142.000,420.000,152.000,400.000,142.000,420.000,152.000,8024,0.846210
8,8,8,8,115.000,92.000,121.000,88.000,115.000,92.000,121.000,88.000,8025,0.845239
8,8,8,8,383.000,134.000,406.000,145.000,383.000,134.000,406.000,145.000,8026,0.843318
8,8,8,8,400.000,132.000,420.000,143.000,400.000,132.000,420.000,143.000,8027,0.842120
8,8,8,8,371.000,106.000,389.000,116.000,371.000,106.000,389.000,116.000,8028,0.840299
8,8,8,8,409.000,55.000,432.000,58.000,409.000,55.000,432.000,58.000,8029,0.837896
8,8,8,8,398.000,232.000,417.000,263.000,398.000,232.000,417.000,263.000,8030,0.837137
8,8,8,8,431.000,230.000,452.000,262.000,431.000,230.000,452.000,262.000,8031,0.836463
8,8,8,8,446.000,266.000,471.000,308.000,446.000,266.000,471.000,308.000,8032,0.835739
8,8,8,8,410.000,45.000,429.000,47.000,410.000,45.000,429.000,47.000,8033,0.828959
8,8,8,8,398.000,225.000,417.000,250.000,398.000,225.000,417.000,250.000,8034,0.828482
8,8,8,8,423.000,49.000,444.000,52.000,423.000,49.000,444.000,52.000,8035,0.828241
8,8,8,8,249.000,27.000,268.000,22.000,249.000,27.000,268.000,22.000,8036,0.827050
8,8,8,8,417.000,43.000,438.000,46.000,417.000,43.000,438.000,46.000,8037,0.827041
8,8,8,8,402.000,54.000,423.000,57.000,402.000,54.000,423.000,57.000,8038,0.825198
8,8,8,8,103.000,96.000,106.000,96.000,103.000,96.000,106.000,96.000,8039,0.824542
8,8,8,8,393.000,149.000,414.000,161.000,393.000,149.000,414.000,161.000,8040,0.824217
8,8,8,8,376.000,106.000,393.000,113.000,376.000,106.000,393.000,113.000,8041,0.823915
8,8,8,8,348.000,145.000,367.000,154.000,348.000,145.000,367.000,154.000,8042,0.823304
8,8,8,8,362.000,99.000,379.000,106.000,362.000,99.000,379.000,106.000,8043,0.823252
8,8,8,8,371.000,115.000,390.000,120.000,371.000,115.000,390.000,120.000,8044,0.822885
8,8,8,8,401.000,150.000,421.000,161.000,401.000,150.000,421.000,161.000,8045,0.822675
8,8,8,8,328.000,181.000,340.000,196.000,328.000,181.000,340.000,196.000,8046,0.819852
8,8,8,8,395.000,220.000,416.000,247.000,395.000,220.000,416.000,247.000,8047,0.816403
8,8,8,8,125.000,86.000,130.000,84.000,125.000,86.000,130.000,84.000,8048,0.815532
8,8,8,8,463.000,277.000,487.000,321.000,463.000,277.000,487.000,321.000,8049,0.809950
8,8,8,8,433.000,22.000,456.000,25.000,433.000,22.000,456.000,25.000,8050,0.805084
8,8,8,8,387.000,13.000,408.000,12.000,387.000,13.000,408.000,12.000,8051,0.803652
8,8,8,8,391.000,25.000,413.000,24.000,391.000,25.000,413.000,24.000,8052,0.803092
8,8,8,8,433.000,58.000,455.000,59.000,433.000,58.000,455.000,59.000,8053,0.801109
8,8,8,8,431.000,41.000,456.000,47.000,431.000,41.000,456.000,47.000,8054,0.800296
8,8,8,8,107.000,83.000,111.000,80.000,107.000,83.000,111.000,80.000,8055,0.799919
8,8,8,8,146.000,89.000,152.000,90.000,146.000,89.000,152.000,90.000,8056,0.797972
8,8,8,8,225.000,172.000,232.000,184.000,225.000,172.000,232.000,184.000,8057,0.797321
8,8,8,8,152.000,100.000,158.000,101.000,152.000,100.000,158.000,101.000,8058,0.789982
8,8,8,8,141.000,90.000,146.000,90.000,141.000,90.000,146.000,90.000,8059,0.788038
9,9,9,9,352.000,182.000,367.000,198.000,352.000,182.000,367.000,198.000,9000,0.910366
9,9,9,9,369.000,66.000,387.000,67.000,369.000,66.000,387.000,67.000,9001,0.892383
9,9,9,9,370.000,84.000,388.000,87.000,370.000,84.000,388.000,87.000,9002,0.891299
9,9,9,9,340.000,181.000,355.000,199.000,340.000,181.000,355.000,199.000,9003,0.887719
9,9,9,9,376.000,68.000,396.000,69.000,376.000,68.000,396.000,69.000,9004,0.887460
9,9,9,9,342.000,192.000,354.000,210.000,342.000,192.000,354.000,210.000,9005,0.878704
9,9,9,9,335.000,26.000,351.000,19.000,335.000,26.000,351.000,19.000,9006,0.872679
9,9,9,9,449.000,253.000,472.000,292.000,449.000,253.000,472.000,292.000,9007,0.872307
9,9,9,9,339.000,190.000,356.000,206.000,339.000,190.000,356.000,206.000,9008,0.867922
9,9,9,9,365.000,149.000,383.000,163.000,365.000,149.000,383.000,163.000,9009,0.866505
9,9,9,9,385.000,69.000,404.000,70.000,385.000,69.000,404.000,70.000,9010,0.864612
9,9,9,9,319.000,139.000,334.000,147.000,319.000,139.000,334.000,147.000,9011,0.861406
9,9,9,9,392.000,132.000,413.000,144.000,392.000,132.000,413.000,144.000,9012,0.859916
9,9,9,9,319.000,145.000,334.000,154.000,319.000,145.000,334.000,154.000,9013,0.855634
9,9,9,9,332.000,142.000,347.000,150.000,332.000,142.000,347.000,150.000,9014,0.854293
9,9,9,9,370.000,92.000,388.000,98.000,370.000,92.000,388.000,98.000,9015,0.852003
9,9,9,9,393.000,140.000,414.000,154.000,393.000,140.000,414.000,154.000,9016,0.851039
9,9,9,9,330.000,156.000,345.000,165.000,330.000,156.000,345.000,165.000,9017,0.849524
9,9,9,9,331.000,146.000,345.000,156.000,331.000,146.000,345.000,156.000,9018,0.847233
9,9,9,9,410.000,166.000,431.000,189.000,410.000,166.000,431.000,189.000,9019,0.846627
9,9,9,9,371.000,106.000,389.000,116.000,371.000,106.000,389.000,116.000,9020,0.845662
9,9,9,9,367.000,24.000,383.000,20.000,367.000,24.000,383.000,20.000,9021,0.844483
9,9,9,9,372.000,135.000,391.000,150.000,372.000,135.000,391.000,150.000,9022,0.843858
9,9,9,9,377.000,137.000,394.000,149.000,377.000,137.000,394.000,149.000,9023,0.842671
9,9,9,9,420.000,209.000,439.000,237.000,420.000,209.000,439.000,237.000,9024,0.841991
9,9,9,9,383.000,134.000,399.000,148.000,383.000,134.000,399.000,148.000,9025,0.840738
9,9,9,9,437.000,233.000,455.000,266.000,437.000,233.000,455.000,266.000,9026,0.839006
9,9,9,9,423.000,48.000,444.000,52.000,423.000,48.000,444.000,52.000,9027,0.838860
9,9,9,9,409.000,55.000,432.000,58.000,409.000,55.000,432.000,58.000,9028,0.837983
9,9,9,9,398.000,232.000,417.000,263.000,398.000,232.000,417.000,263.000,9029,0.836086
9,9,9,9,362.000,99.000,379.000,108.000,362.000,99.000,379.000,108.000,9030,0.835150
9,9,9,9,431.000,230.000,452.000,262.000,431.000,230.000,452.000,262.000,9031,0.834882
9,9,9,9,428.000,208.000,447.000,236.000,428.000,208.000,447.000,236.000,9032,0.833873
9,9,9,9,376.000,106.000,393.000,114.000,376.000,106.000,393.000,114.000,9033,0.832905
9,9,9,9,118.000,34.000,128.000,16.000,118.000,34.000,128.000,16.000,9034,0.831423
9,9,9,9,335.000,50.000,351.000,46.000,335.000,50.000,351.000,46.000,9035,0.830950
9,9,9,9,398.000,225.000,417.000,250.000,398.000,225.000,417.000,250.000,9036,0.830302
